university,department_code,course_number,title,description,progressive_signal,western_canon_signal,climate_narrow_signal,climate_broad_signal
University of Virginia,AIRS,220,The Evolution of Air and Space Power,"Presents historical examples of the development of Air Force capabilities and missions to demonstrate the evolution of what has become today’s USAF air and space power. Investigates several fundamental truths associated with war in the third dimension (e.g., Principles of War and Tenets of Air and Space Power). Considers the general element and employment of air and space power from institutional, doctrinal, and historical perspectives. Discusses the importance of Air Force core values using operational examples and historical Air Force leaders. Continues to develop communication skills. (S) Prerequisites & Notes Corequisite: AIRS A. Credits: 1 Back to Top | Print-Friendly Page (opens a new window) All catalogs © 2026 University of Virginia. Powered by Modern Campus Catalog™ .",False,False,False,False
University of Virginia,AAS,250,The Health of Black Folks,"The course is co-taught by Norm Oliver, M.D. (UVa Department of Family Medicine), and offers political, economic, and post-structuralist lenses with which to interpret the individual and socio/cultural health and disease of African-Americans. Readings range across several disciplines including anthropology, epidemiology/public health, folklore, history, science studies, political science, sociology and literary criticism. Topics will vary and may include: HIV/AIDS; reproductive issues; prison, crime and drugs; and body size/image and obesity; the legacy of the Tuskegee Syphilis Trials. Cross listed as ANTH 250. (SI) Credits: 3 Back to Top | Print-Friendly Page (opens a new window) All catalogs © 2026 University of Virginia. Powered by Modern Campus Catalog™ .",False,False,False,False
University of Virginia,AIRS,420,National Security Affairs/Preparation for Active Duty,"Topics include the military as a profession, officership, military justice, civilian control of the military, preparation for active duty, and current issues affecting the military. Emphasizes refining communication skills. (Y) Prerequisites & Notes Prerequisite: AIRS 310 and/or 320; corequisite: AIRS A. Credits: 3 Back to Top | Print-Friendly Page All catalogs © 2019 University of Virginia. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
University of Virginia,ENAM,311,American Literature to 1865,(IR) Credits: 3 Back to Top | Print-Friendly Page (opens a new window) All catalogs © 2026 University of Virginia. Powered by Modern Campus Catalog™ .,False,False,False,False
University of Virginia,ENAM,313,African-American Survey I,,False,False,False,False
University of Virginia,ENAM,314,African-American Survey II,,False,False,False,False
University of Virginia,RELA,410,Yoruba Religion,(IR) Credits: 3 Back to Top | Print-Friendly Page (opens a new window) All catalogs © 2026 University of Virginia. Powered by Modern Campus Catalog™ .,False,False,False,False
University of Virginia,ENAM,315,The American Renaissance,(IR) Credits: 3 Back to Top | Print-Friendly Page (opens a new window) All catalogs © 2026 University of Virginia. Powered by Modern Campus Catalog™ .,False,True,False,False
University of Virginia,ENAM,316,Realism and Naturalism in America,Powered by Modern Campus Catalog™ .,False,False,False,False
University of Virginia,HIAF,402,Colloquium in African History,,False,False,False,False
University of Virginia,ENAM,330,American Poetry,,False,False,False,False
University of Virginia,RELA,390,Islam in Africa,,False,False,False,False
University of Virginia,AIRS,120,The Foundations of the U.S. Air Force,,False,False,False,False
University of Virginia,ENAM,357,Women in American Art,Some background in either art history or gender studies is desirable. (IR) Credits: 3 Back to Top | Print-Friendly Page (opens a new window) All catalogs © 2026 University of Virginia. Powered by Modern Campus Catalog™ .,False,False,False,False
University of Virginia,ENAM,381,Studies in African-American Literature and Culture,,False,False,False,False
University of Virginia,ENAM,383,American Introspection (1770-1990),"Emphasizes the relation of forms to ideas, and recurring myths and motifs. (IR) Credits: 3 Back to Top | Print-Friendly Page (opens a new window) All catalogs © 2026 University of Virginia. Powered by Modern Campus Catalog™ .",False,False,False,False
University of Virginia,ENAM,387,Literature of the West,,False,False,False,False
University of Virginia,ENAM,388,The Literature of the South,,False,False,False,False
University of Virginia,ENAM,389,Mass Media and American Culture,,False,False,False,False
University of Virginia,ENAM,312,American Literature Since 1865,(IR) Credits: 3 Back to Top | Print-Friendly Page (opens a new window) All catalogs © 2026 University of Virginia. Powered by Modern Campus Catalog™ .,False,False,False,False
University of Virginia,ENAM,482,Advanced Studies in American Literature II,,False,False,False,False
University of Virginia,ENAM,322,Major American Authors,,False,False,False,False
University of Virginia,AIRS,410,National Security Affairs/Preparation for Active Duty,"Topics include the military as a profession, officership, military justice, civilian control of the military, preparation for active duty, and current issues affecting the military. Emphasizes refining communication skills. (Y) Prerequisites & Notes Prerequisite: AIRS 310 and/or 320; corequisite: AIRS A. Credits: 3 Back to Top | Print-Friendly Page All catalogs © 2019 University of Virginia. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
University of Virginia,ENAM,481B,Afro-American Women Authors,,False,False,False,False
University of Virginia,PLAP,227,Public Opinion and Political Behavior,,False,False,False,False
University of Virginia,ENAM,355,American Sentimentalism,,False,False,False,False
University of Virginia,PLAP,266,"Ideas, Institutions, and Public Policy",,False,False,False,False
University of Virginia,ENAM,484,Black Women Writers,,False,False,False,False
University of Virginia,AIRS,310,Concepts of Air Force Leadership and Management,,False,False,False,False
University of Virginia,ENAM,481,Advanced Studies in American Literature I,,False,False,False,False
University of Virginia,PLAP,321,Political Parties and Group Politics,,False,False,False,False
University of Virginia,PLAP,331,American Presidency,,False,False,False,False
University of Virginia,ENAM,482,Advanced Studies in American Literature II: Harlem Renaissance,,False,True,False,False
University of Virginia,PLAP,335,American Congress,,False,False,False,False
University of Virginia,ENAM,358,Science and Identity in American Literature,(IR) Credits: 3 Back to Top | Print-Friendly Page (opens a new window) All catalogs © 2026 University of Virginia. Powered by Modern Campus Catalog™ .,False,False,False,False
University of Virginia,PLAP,341,State and Local Politics,,False,False,False,False
University of Virginia,PLAP,338,Politics of the Policy Process,,False,False,False,False
University of Virginia,PLAP,355,Gender Politics,,False,False,False,False
University of Virginia,PLAP,101,Introduction to American Politics,,False,False,False,False
University of Virginia,ENAM,345,American Short Novel,,False,False,False,False
University of Virginia,PLAP,381,Constitutional Interpretation: Separation of Powers and Federalism,,False,False,False,False
University of Virginia,ENAM,385,Folklore in America,,False,False,False,False
University of Virginia,PLAP,412,Electoral Behavior and Political Participation,,False,False,False,False
University of Virginia,PLAP,319,Judicial Process and Policy-Making,,False,False,False,False
University of Virginia,PLAP,413,Citizen Competence in American Democracy,,False,False,False,False
University of Virginia,PLAP,415,Political Psychology,,False,False,False,False
University of Virginia,PLAP,424,Special Topics in Politics/Center for Politics,,False,False,False,False
University of Virginia,PLAP,430,Political Analysis,,False,False,False,False
University of Virginia,PLAP,361,Introduction to Public Administration,,False,False,False,False
University of Virginia,PLAP,436,Campaigns and Elections,,False,False,False,False
University of Virginia,PLAP,438,The Politics of the Policy Process,,False,False,False,False
University of Virginia,PLAP,351,Minority Group Politics,,False,False,False,False
University of Virginia,PLAP,322,President and Congress,,False,False,False,False
University of Virginia,PLAP,471,"Values, Resources, and Public Policy",,False,False,False,False
University of Virginia,PLAP,498,Senior Thesis,,False,False,False,False
University of Virginia,PLAP,484,Race and Constitution,,False,False,False,False
University of Virginia,PLAP,370,Racial Politics,,False,False,False,False
University of Virginia,PLAP,314,Mass Media and American Politics,,False,False,False,False
University of Virginia,PLAP,514,"Sex Differences: Biology, Culture, Politics and Policy",,False,False,False,False
University of Virginia,PLAP,530,Politics of Mental Health,,False,False,False,False
University of Virginia,PLAP,344,Urban Government and Politics,,False,False,False,False
University of Virginia,PLAP,545,Virginia Government and Politics,,False,False,False,False
University of Virginia,PLAP,450,Voting Rights and Representation,,False,False,False,False
University of Virginia,PLAP,595,Selected Problems in American Politics,,False,False,False,False
University of Virginia,PLAP,315,Political Psychology of Citizen Politics,,False,False,False,False
University of Virginia,ASL,101,Elementary American Sign Language,,False,False,False,False
University of Virginia,PLAP,543,Intergovernmental Relations,,False,False,False,False
University of Virginia,ASL,102,Elementary American Sign Language,,False,False,False,False
University of Virginia,PLAP,434,American Political Leadership,,False,False,False,False
University of Virginia,ASL,355,Comparative Linguistics: ASL and English,,False,False,False,False
University of Virginia,PLAP,565,"Economics, Values, and Public Policy",,False,False,False,False
University of Virginia,PLAP,483,First Amendment,,False,False,False,False
University of Virginia,ASL,481,Deafness in Literature and Film,,False,False,False,False
University of Virginia,AMST,201,Major Works for American Studies,,False,False,False,False
University of Virginia,ASL,202,Intermediate American Sign Language,,False,False,False,False
University of Virginia,AMST,301,Introduction to the American Studies Major,,False,False,False,False
University of Virginia,PLAP,526,Special Topics in Public Policy or Public Administration,,False,False,False,False
University of Virginia,AMST,302,Introduction to the American Studies Major,,False,False,False,False
University of Virginia,ANTH,101,Introduction to Anthropology,,False,False,False,False
University of Virginia,ASL,475,Topics in Deaf Studies,,False,False,False,False
University of Virginia,AMST,401,Fourth-Year Seminar in American Studies,,False,False,False,False
University of Virginia,PLAP,585,Seminar on Constitutional Law and Theory,,False,False,False,False
University of Virginia,AMST,493,Independent Study,,False,False,False,False
University of Virginia,ANTH,221,Marriage and the Family,,False,False,False,False
University of Virginia,ANTH,223,Fantasy and Social Values,,False,False,False,False
University of Virginia,ANTH,109,Colloquia for First-Year Students,,False,False,False,False
University of Virginia,ASL,201,Intermediate American Sign Language,,False,False,False,False
University of Virginia,ANTH,224,Progress,,False,False,False,False
University of Virginia,ANTH,226,Poverty and Meritocracy,,False,False,False,False
University of Virginia,ANTH,231,Symbol and Myth,,False,False,False,False
University of Virginia,PLAP,382,Constitutional Limitations: Civil Liberties and Civil Rights,,False,False,False,False
University of Virginia,ANTH,232,Anthropology of Religion,,False,False,False,False
University of Virginia,ANTH,234,Anthropology of Birth and Death,,False,False,False,False
University of Virginia,ANTH,235,Introduction to Folklore,,False,False,False,False
University of Virginia,ASL,301,Conversational ASL,,False,False,False,False
University of Virginia,PLAP,592,Judicial Policymaking,,False,False,False,False
University of Virginia,ANTH,242,Language and Gender,,False,False,False,False
University of Virginia,ANTH,240,Language and Culture,,False,False,False,False
University of Virginia,ANTH,228,Introduction to Medical Anthropology,,False,False,False,False
University of Virginia,AMST,494,Independent Study,,False,False,False,False
University of Virginia,ANTH,237,The Culture and History of Still Photography,,False,False,False,False
University of Virginia,ANTH,247,Reflections of Exile: Jewish Languages and their Communities,,False,False,False,False
University of Virginia,ANTH,253,North American Indians,,False,False,False,False
University of Virginia,ANTH,266,Peoples of Polynesia,,False,False,False,False
University of Virginia,ANTH,220,Dynamics of Social Organization,,False,False,False,False
University of Virginia,ANTH,267,How Others See Us,,False,False,False,False
University of Virginia,ANTH,268,Reading the New York Times,,False,False,False,False
University of Virginia,ANTH,281,Human Origins,,False,False,False,False
University of Virginia,ANTH,225,"Nationalism, Racism, Culture, Multiculturalism",,False,False,False,False
University of Virginia,ANTH,285,American Material Culture,,False,False,False,False
University of Virginia,ANTH,215,Introduction to Classical Archaeology,,False,False,False,False
University of Virginia,ANTH,256,Peoples and Cultures of Africa,,False,False,False,False
University of Virginia,ANTH,301,Theory and History of Anthropology,,False,False,False,False
University of Virginia,ANTH,280,Introduction to Archaeology,,False,False,False,False
University of Virginia,ANTH,317,Visual Anthropology,,False,False,False,False
University of Virginia,ANTH,318,Social Histories of Commodities: Linkages between Africa and the Americas,,False,False,False,False
University of Virginia,ANTH,320,"Marriage, Gender, Political Economy",,False,False,False,False
University of Virginia,ANTH,243,Languages of the World,,False,False,False,False
University of Virginia,ANTH,250,The Health of Black Folks,,False,False,False,False
University of Virginia,ANTH,260,Introduction to Civilization of India,,False,False,False,False
University of Virginia,ANTH,236,Don Juan and Castaneda,,False,False,False,False
University of Virginia,ANTH,305,Travel Accounts of Africa,,False,False,False,False
University of Virginia,ANTH,322,Introduction to Economic Anthropology,,False,False,False,False
University of Virginia,ANTH,289,Unearthing the Past,,False,False,False,False
University of Virginia,ANTH,227,"Race, Gender, and Medical Science",,False,False,False,False
University of Virginia,ANTH,282,Rise of Civilization,,False,False,False,False
University of Virginia,ANTH,290,The Cultural Politics of American Family Values,,False,False,False,False
University of Virginia,ANTH,321,Kinship and Social Organization,,False,False,False,False
